minTotal value	# of included sequences	% of included sequences
7086	1	0.00031
7087	1	0.00031
7088	1	0.00031
7089	1	0.00031
7090	1	0.00031
7091	1	0.00031
7092	1	0.00031
7093	1	0.00031
7094	1	0.00031
7095	1	0.00031
7096	1	0.00031
7097	1	0.00031
7098	1	0.00031
7099	1	0.00031
7100	1	0.00031
7101	1	0.00031
7102	1	0.00031
7103	1	0.00031
7104	1	0.00031
7105	1	0.00031
7106	1	0.00031
7107	1	0.00031
7108	1	0.00031
7109	1	0.00031
7110	1	0.00031
7111	1	0.00031
7112	1	0.00031
7113	1	0.00031
7114	1	0.00031
7115	1	0.00031
7116	1	0.00031
7117	1	0.00031
7118	1	0.00031
7119	1	0.00031
7120	1	0.00031
7121	1	0.00031
7122	1	0.00031
7123	1	0.00031
7124	1	0.00031
7125	1	0.00031
7126	1	0.00031
7127	1	0.00031
7128	1	0.00031
7129	1	0.00031
7130	1	0.00031
7131	1	0.00031
7132	1	0.00031
7133	1	0.00031
7134	1	0.00031
7135	1	0.00031
7136	1	0.00031
7137	1	0.00031
7138	1	0.00031
7139	1	0.00031
7140	1	0.00031
7141	1	0.00031
7142	1	0.00031
7143	1	0.00031
7144	1	0.00031
7145	1	0.00031
7146	1	0.00031
7147	1	0.00031
7148	1	0.00031
7149	1	0.00031
7150	1	0.00031
7151	1	0.00031
7152	1	0.00031
7153	1	0.00031
7154	1	0.00031
7155	1	0.00031
7156	1	0.00031
7157	1	0.00031
7158	1	0.00031
7159	1	0.00031
7160	1	0.00031
7161	1	0.00031
7162	1	0.00031
7163	1	0.00031
7164	1	0.00031
7165	1	0.00031
7166	1	0.00031
7167	1	0.00031
7168	1	0.00031
7169	1	0.00031
7170	1	0.00031
7171	1	0.00031
7172	1	0.00031
7173	1	0.00031
7174	1	0.00031
7175	1	0.00031
7176	1	0.00031
7177	1	0.00031
7178	1	0.00031
7179	1	0.00031
7180	1	0.00031
7181	1	0.00031
7182	1	0.00031
7183	1	0.00031
7184	1	0.00031
7185	1	0.00031
7186	1	0.00031
7187	1	0.00031
7188	1	0.00031
7189	1	0.00031
7190	1	0.00031
7191	1	0.00031
7192	1	0.00031
7193	1	0.00031
7194	1	0.00031
7195	1	0.00031
7196	1	0.00031
7197	1	0.00031
7198	1	0.00031
7199	1	0.00031
7200	1	0.00031
7201	1	0.00031
7202	1	0.00031
7203	1	0.00031
7204	1	0.00031
7205	1	0.00031
7206	1	0.00031
7207	1	0.00031
7208	1	0.00031
7209	1	0.00031
7210	1	0.00031
7211	1	0.00031
7212	1	0.00031
7213	1	0.00031
7214	1	0.00031
7215	1	0.00031
7216	1	0.00031
7217	1	0.00031
7218	1	0.00031
7219	1	0.00031
7220	1	0.00031
7221	1	0.00031
7222	1	0.00031
7223	1	0.00031
7224	1	0.00031
7225	1	0.00031
7226	1	0.00031
7227	1	0.00031
7228	1	0.00031
7229	1	0.00031
7230	1	0.00031
7231	1	0.00031
7232	1	0.00031
7233	1	0.00031
7234	1	0.00031
7235	1	0.00031
7236	1	0.00031
7237	1	0.00031
7238	1	0.00031
7239	1	0.00031
7240	1	0.00031
7241	1	0.00031
7242	1	0.00031
7243	1	0.00031
7244	1	0.00031
7245	1	0.00031
7246	1	0.00031
7247	1	0.00031
7248	1	0.00031
7249	1	0.00031
7250	1	0.00031
7251	1	0.00031
7252	1	0.00031
7253	1	0.00031
7254	1	0.00031
7255	1	0.00031
7256	1	0.00031
7257	1	0.00031
7258	1	0.00031
7259	1	0.00031
7260	1	0.00031
7261	1	0.00031
7262	1	0.00031
7263	1	0.00031
7264	1	0.00031
7265	1	0.00031
7266	1	0.00031
7267	1	0.00031
7268	1	0.00031
7269	1	0.00031
7270	1	0.00031
7271	1	0.00031
7272	1	0.00031
7273	1	0.00031
7274	1	0.00031
7275	1	0.00031
7276	1	0.00031
7277	1	0.00031
7278	1	0.00031
7279	1	0.00031
7280	1	0.00031
7281	1	0.00031
7282	1	0.00031
7283	1	0.00031
7284	1	0.00031
7285	1	0.00031
7286	1	0.00031
7287	1	0.00031
7288	1	0.00031
7289	1	0.00031
7290	1	0.00031
7291	1	0.00031
7292	1	0.00031
7293	1	0.00031
7294	1	0.00031
7295	1	0.00031
7296	1	0.00031
7297	1	0.00031
7298	1	0.00031
7299	1	0.00031
7300	1	0.00031
7301	1	0.00031
7302	1	0.00031
7303	1	0.00031
7304	1	0.00031
7305	1	0.00031
7306	1	0.00031
7307	1	0.00031
7308	1	0.00031
7309	1	0.00031
7310	1	0.00031
7311	1	0.00031
7312	1	0.00031
7313	1	0.00031
7314	1	0.00031
7315	1	0.00031
7316	1	0.00031
7317	1	0.00031
7318	1	0.00031
7319	1	0.00031
7320	1	0.00031
7321	1	0.00031
7322	1	0.00031
7323	1	0.00031
7324	1	0.00031
7325	1	0.00031
7326	1	0.00031
7327	1	0.00031
7328	1	0.00031
7329	1	0.00031
7330	1	0.00031
7331	1	0.00031
7332	1	0.00031
7333	1	0.00031
7334	1	0.00031
7335	1	0.00031
7336	1	0.00031
7337	1	0.00031
7338	1	0.00031
7339	1	0.00031
7340	1	0.00031
7341	1	0.00031
7342	1	0.00031
7343	1	0.00031
7344	1	0.00031
7345	1	0.00031
7346	1	0.00031
7347	1	0.00031
7348	1	0.00031
7349	1	0.00031
7350	1	0.00031
7351	1	0.00031
7352	1	0.00031
7353	1	0.00031
7354	1	0.00031
7355	1	0.00031
7356	1	0.00031
7357	1	0.00031
7358	1	0.00031
7359	1	0.00031
7360	1	0.00031
7361	1	0.00031
7362	1	0.00031
7363	1	0.00031
7364	1	0.00031
7365	1	0.00031
7366	1	0.00031
7367	1	0.00031
7368	1	0.00031
7369	1	0.00031
7370	1	0.00031
7371	1	0.00031
7372	1	0.00031
7373	1	0.00031
7374	1	0.00031
7375	1	0.00031
7376	1	0.00031
7377	1	0.00031
7378	1	0.00031
7379	1	0.00031
7380	1	0.00031
7381	1	0.00031
7382	1	0.00031
7383	1	0.00031
7384	1	0.00031
7385	1	0.00031
7386	1	0.00031
7387	1	0.00031
7388	1	0.00031
7389	1	0.00031
7390	1	0.00031
7391	1	0.00031
7392	1	0.00031
7393	1	0.00031
7394	1	0.00031
7395	1	0.00031
7396	1	0.00031
7397	1	0.00031
7398	1	0.00031
7399	1	0.00031
7400	1	0.00031
7401	1	0.00031
7402	1	0.00031
7403	1	0.00031
7404	1	0.00031
7405	1	0.00031
7406	1	0.00031
7407	1	0.00031
7408	1	0.00031
7409	1	0.00031
7410	1	0.00031
7411	1	0.00031
7412	1	0.00031
7413	1	0.00031
7414	1	0.00031
7415	1	0.00031
7416	1	0.00031
7417	1	0.00031
7418	1	0.00031
7419	1	0.00031
7420	1	0.00031
7421	1	0.00031
7422	1	0.00031
7423	1	0.00031
7424	1	0.00031
7425	1	0.00031
7426	1	0.00031
7427	1	0.00031
7428	1	0.00031
7429	1	0.00031
7430	1	0.00031
7431	1	0.00031
7432	1	0.00031
7433	1	0.00031
7434	1	0.00031
7435	1	0.00031
7436	1	0.00031
7437	1	0.00031
7438	1	0.00031
7439	1	0.00031
7440	1	0.00031
7441	1	0.00031
7442	1	0.00031
7443	1	0.00031
7444	1	0.00031
7445	1	0.00031
7446	1	0.00031
7447	1	0.00031
7448	1	0.00031
7449	1	0.00031
7450	1	0.00031
7451	1	0.00031
7452	1	0.00031
7453	1	0.00031
7454	1	0.00031
7455	1	0.00031
7456	1	0.00031
7457	1	0.00031
7458	1	0.00031
7459	1	0.00031
7460	1	0.00031
7461	1	0.00031
7462	1	0.00031
7463	1	0.00031
7464	1	0.00031
7465	1	0.00031
7466	1	0.00031
7467	1	0.00031
7468	1	0.00031
7469	1	0.00031
7470	1	0.00031
7471	1	0.00031
7472	1	0.00031
7473	1	0.00031
7474	1	0.00031
7475	1	0.00031
7476	1	0.00031
7477	1	0.00031
7478	1	0.00031
7479	1	0.00031
7480	1	0.00031
7481	1	0.00031
7482	1	0.00031
7483	1	0.00031
7484	1	0.00031
7485	1	0.00031
7486	1	0.00031
7487	1	0.00031
7488	1	0.00031
7489	1	0.00031
7490	1	0.00031
7491	1	0.00031
7492	1	0.00031
7493	1	0.00031
7494	1	0.00031
7495	1	0.00031
7496	1	0.00031
7497	1	0.00031
7498	1	0.00031
7499	1	0.00031
7500	1	0.00031
7501	1	0.00031
7502	1	0.00031
7503	1	0.00031
7504	1	0.00031
7505	1	0.00031
7506	1	0.00031
7507	1	0.00031
7508	1	0.00031
7509	1	0.00031
7510	1	0.00031
7511	1	0.00031
7512	1	0.00031
7513	1	0.00031
7514	1	0.00031
7515	1	0.00031
7516	1	0.00031
7517	1	0.00031
7518	1	0.00031
7519	1	0.00031
7520	1	0.00031
7521	1	0.00031
7522	1	0.00031
7523	1	0.00031
7524	1	0.00031
7525	1	0.00031
7526	1	0.00031
7527	1	0.00031
7528	1	0.00031
7529	1	0.00031
7530	1	0.00031
7531	1	0.00031
7532	1	0.00031
7533	1	0.00031
7534	1	0.00031
7535	1	0.00031
7536	1	0.00031
7537	1	0.00031
7538	1	0.00031
7539	1	0.00031
7540	1	0.00031
7541	1	0.00031
7542	1	0.00031
7543	1	0.00031
7544	1	0.00031
7545	1	0.00031
7546	1	0.00031
7547	1	0.00031
7548	1	0.00031
7549	1	0.00031
7550	1	0.00031
7551	1	0.00031
7552	1	0.00031
7553	1	0.00031
7554	1	0.00031
7555	1	0.00031
7556	1	0.00031
7557	1	0.00031
7558	1	0.00031
7559	1	0.00031
7560	1	0.00031
7561	1	0.00031
7562	1	0.00031
7563	1	0.00031
7564	1	0.00031
7565	1	0.00031
7566	1	0.00031
7567	1	0.00031
7568	1	0.00031
7569	1	0.00031
7570	1	0.00031
7571	1	0.00031
7572	1	0.00031
7573	1	0.00031
7574	1	0.00031
7575	1	0.00031
7576	1	0.00031
7577	1	0.00031
7578	1	0.00031
7579	1	0.00031
7580	1	0.00031
7581	1	0.00031
7582	1	0.00031
7583	1	0.00031
7584	1	0.00031
7585	1	0.00031
7586	1	0.00031
7587	1	0.00031
7588	1	0.00031
7589	1	0.00031
7590	1	0.00031
7591	1	0.00031
7592	1	0.00031
7593	1	0.00031
7594	1	0.00031
7595	1	0.00031
7596	1	0.00031
7597	1	0.00031
7598	1	0.00031
7599	1	0.00031
7600	1	0.00031
7601	1	0.00031
7602	1	0.00031
7603	1	0.00031
7604	1	0.00031
7605	1	0.00031
7606	1	0.00031
7607	1	0.00031
7608	1	0.00031
7609	1	0.00031
7610	1	0.00031
7611	1	0.00031
7612	1	0.00031
7613	1	0.00031
7614	1	0.00031
7615	1	0.00031
7616	1	0.00031
7617	1	0.00031
7618	1	0.00031
7619	1	0.00031
7620	1	0.00031
7621	1	0.00031
7622	1	0.00031
7623	1	0.00031
7624	1	0.00031
7625	1	0.00031
7626	1	0.00031
7627	1	0.00031
7628	1	0.00031
7629	1	0.00031
7630	1	0.00031
7631	1	0.00031
7632	1	0.00031
7633	1	0.00031
7634	1	0.00031
7635	1	0.00031
7636	1	0.00031
7637	1	0.00031
7638	1	0.00031
7639	1	0.00031
7640	1	0.00031
7641	1	0.00031
7642	1	0.00031
7643	1	0.00031
7644	1	0.00031
7645	1	0.00031
7646	1	0.00031
7647	1	0.00031
7648	1	0.00031
7649	1	0.00031
7650	1	0.00031
7651	1	0.00031
7652	1	0.00031
7653	1	0.00031
7654	1	0.00031
7655	1	0.00031
7656	1	0.00031
7657	1	0.00031
7658	1	0.00031
7659	1	0.00031
7660	1	0.00031
7661	1	0.00031
7662	1	0.00031
7663	1	0.00031
7664	1	0.00031
7665	1	0.00031
7666	1	0.00031
7667	1	0.00031
7668	1	0.00031
7669	1	0.00031
7670	1	0.00031
7671	1	0.00031
7672	1	0.00031
7673	1	0.00031
7674	1	0.00031
7675	1	0.00031
7676	1	0.00031
7677	1	0.00031
7678	1	0.00031
7679	1	0.00031
7680	1	0.00031
7681	1	0.00031
7682	1	0.00031
7683	1	0.00031
7684	1	0.00031
7685	1	0.00031
7686	1	0.00031
7687	1	0.00031
7688	1	0.00031
7689	1	0.00031
7690	1	0.00031
7691	1	0.00031
7692	1	0.00031
7693	1	0.00031
7694	1	0.00031
7695	1	0.00031
7696	1	0.00031
7697	1	0.00031
7698	1	0.00031
7699	1	0.00031
7700	1	0.00031
7701	1	0.00031
7702	1	0.00031
7703	1	0.00031
7704	1	0.00031
7705	1	0.00031
7706	1	0.00031
7707	1	0.00031
7708	1	0.00031
7709	1	0.00031
7710	1	0.00031
7711	1	0.00031
7712	1	0.00031
7713	1	0.00031
7714	1	0.00031
7715	1	0.00031
7716	1	0.00031
7717	1	0.00031
7718	1	0.00031
7719	1	0.00031
7720	1	0.00031
7721	1	0.00031
7722	1	0.00031
7723	1	0.00031
7724	1	0.00031
7725	1	0.00031
7726	1	0.00031
7727	1	0.00031
7728	1	0.00031
7729	1	0.00031
7730	1	0.00031
7731	1	0.00031
7732	1	0.00031
7733	1	0.00031
7734	1	0.00031
7735	1	0.00031
7736	1	0.00031
7737	1	0.00031
7738	1	0.00031
7739	1	0.00031
7740	1	0.00031
7741	1	0.00031
7742	1	0.00031
7743	1	0.00031
7744	1	0.00031
7745	1	0.00031
7746	1	0.00031
7747	1	0.00031
7748	1	0.00031
7749	1	0.00031
7750	1	0.00031
7751	1	0.00031
7752	1	0.00031
7753	1	0.00031
7754	1	0.00031
7755	1	0.00031
7756	1	0.00031
7757	1	0.00031
7758	1	0.00031
7759	1	0.00031
7760	1	0.00031
7761	1	0.00031
7762	1	0.00031
7763	1	0.00031
7764	1	0.00031
7765	1	0.00031
7766	1	0.00031
7767	1	0.00031
7768	1	0.00031
7769	1	0.00031
7770	1	0.00031
7771	1	0.00031
7772	1	0.00031
7773	1	0.00031
7774	1	0.00031
7775	1	0.00031
7776	1	0.00031
7777	1	0.00031
7778	1	0.00031
7779	1	0.00031
7780	1	0.00031
7781	1	0.00031
7782	1	0.00031
7783	1	0.00031
7784	1	0.00031
7785	1	0.00031
7786	1	0.00031
7787	1	0.00031
7788	1	0.00031
7789	1	0.00031
7790	1	0.00031
7791	1	0.00031
7792	1	0.00031
7793	1	0.00031
7794	1	0.00031
7795	1	0.00031
7796	1	0.00031
7797	1	0.00031
7798	1	0.00031
7799	1	0.00031
7800	1	0.00031
7801	1	0.00031
7802	1	0.00031
7803	1	0.00031
7804	1	0.00031
7805	1	0.00031
7806	1	0.00031
7807	1	0.00031
7808	1	0.00031
7809	1	0.00031
7810	1	0.00031
7811	1	0.00031
7812	1	0.00031
7813	1	0.00031
7814	1	0.00031
7815	1	0.00031
7816	1	0.00031
7817	1	0.00031
7818	1	0.00031
7819	1	0.00031
7820	1	0.00031
7821	1	0.00031
7822	1	0.00031
7823	1	0.00031
7824	1	0.00031
7825	1	0.00031
7826	1	0.00031
7827	1	0.00031
7828	1	0.00031
7829	1	0.00031
7830	1	0.00031
7831	1	0.00031
7832	1	0.00031
7833	1	0.00031
7834	1	0.00031
7835	1	0.00031
7836	1	0.00031
7837	1	0.00031
7838	1	0.00031
7839	1	0.00031
7840	1	0.00031
7841	1	0.00031
7842	1	0.00031
7843	1	0.00031
7844	1	0.00031
7845	1	0.00031
7846	1	0.00031
7847	1	0.00031
7848	1	0.00031
7849	1	0.00031
7850	1	0.00031
7851	1	0.00031
7852	1	0.00031
7853	1	0.00031
7854	1	0.00031
7855	1	0.00031
7856	1	0.00031
7857	1	0.00031
7858	1	0.00031
7859	1	0.00031
7860	1	0.00031
7861	1	0.00031
7862	1	0.00031
7863	1	0.00031
7864	1	0.00031
7865	1	0.00031
7866	1	0.00031
7867	1	0.00031
7868	1	0.00031
7869	1	0.00031
7870	1	0.00031
7871	1	0.00031
7872	1	0.00031
7873	1	0.00031
7874	1	0.00031
7875	1	0.00031
7876	1	0.00031
7877	1	0.00031
7878	1	0.00031
7879	1	0.00031
7880	1	0.00031
7881	1	0.00031
7882	1	0.00031
7883	1	0.00031
7884	1	0.00031
7885	1	0.00031
7886	1	0.00031
7887	1	0.00031
7888	1	0.00031
7889	1	0.00031
7890	1	0.00031
7891	1	0.00031
7892	1	0.00031
7893	1	0.00031
7894	1	0.00031
7895	1	0.00031
7896	1	0.00031
7897	1	0.00031
7898	1	0.00031
7899	1	0.00031
7900	1	0.00031
7901	1	0.00031
7902	1	0.00031
7903	1	0.00031
7904	1	0.00031
7905	1	0.00031
7906	1	0.00031
7907	1	0.00031
7908	1	0.00031
7909	1	0.00031
7910	1	0.00031
7911	1	0.00031
7912	1	0.00031
7913	1	0.00031
7914	1	0.00031
7915	1	0.00031
7916	1	0.00031
7917	1	0.00031
7918	1	0.00031
7919	1	0.00031
7920	1	0.00031
7921	1	0.00031
7922	1	0.00031
7923	1	0.00031
7924	1	0.00031
7925	1	0.00031
7926	1	0.00031
7927	1	0.00031
7928	1	0.00031
7929	1	0.00031
7930	1	0.00031
7931	1	0.00031
7932	1	0.00031
7933	1	0.00031
7934	1	0.00031
7935	1	0.00031
7936	1	0.00031
7937	1	0.00031
7938	1	0.00031
7939	1	0.00031
7940	1	0.00031
7941	1	0.00031
7942	1	0.00031
7943	1	0.00031
7944	1	0.00031
7945	1	0.00031
7946	1	0.00031
7947	1	0.00031
7948	1	0.00031
7949	1	0.00031
7950	1	0.00031
7951	1	0.00031
7952	1	0.00031
7953	1	0.00031
7954	1	0.00031
7955	1	0.00031
7956	1	0.00031
7957	1	0.00031
7958	1	0.00031
7959	1	0.00031
7960	1	0.00031
7961	1	0.00031
7962	1	0.00031
7963	1	0.00031
7964	1	0.00031
7965	1	0.00031
7966	1	0.00031
7967	1	0.00031
7968	1	0.00031
7969	1	0.00031
7970	1	0.00031
7971	1	0.00031
7972	1	0.00031
7973	1	0.00031
7974	1	0.00031
7975	1	0.00031
7976	1	0.00031
7977	1	0.00031
7978	1	0.00031
7979	1	0.00031
7980	1	0.00031
7981	1	0.00031
7982	1	0.00031
7983	1	0.00031
7984	1	0.00031
7985	1	0.00031
7986	1	0.00031
7987	1	0.00031
7988	1	0.00031
7989	1	0.00031
7990	1	0.00031
7991	1	0.00031
7992	1	0.00031
7993	1	0.00031
7994	1	0.00031
7995	1	0.00031
7996	1	0.00031
7997	1	0.00031
7998	1	0.00031
7999	1	0.00031
8000	1	0.00031
8001	1	0.00031
8002	1	0.00031
8003	1	0.00031
8004	1	0.00031
8005	1	0.00031
8006	1	0.00031
8007	1	0.00031
8008	1	0.00031
8009	1	0.00031
8010	1	0.00031
8011	1	0.00031
8012	1	0.00031
8013	1	0.00031
8014	1	0.00031
8015	1	0.00031
8016	1	0.00031
8017	1	0.00031
8018	1	0.00031
8019	1	0.00031
8020	1	0.00031
8021	1	0.00031
8022	1	0.00031
8023	1	0.00031
8024	1	0.00031
8025	1	0.00031
8026	1	0.00031
8027	1	0.00031
8028	1	0.00031
8029	1	0.00031
8030	1	0.00031
8031	1	0.00031
8032	1	0.00031
8033	1	0.00031
8034	1	0.00031
8035	1	0.00031
8036	1	0.00031
8037	1	0.00031
8038	1	0.00031
8039	1	0.00031
8040	1	0.00031
8041	1	0.00031
8042	1	0.00031
8043	1	0.00031
8044	1	0.00031
8045	1	0.00031
8046	1	0.00031
8047	1	0.00031
8048	1	0.00031
8049	1	0.00031
8050	1	0.00031
8051	1	0.00031
8052	1	0.00031
8053	1	0.00031
8054	1	0.00031
8055	1	0.00031
8056	1	0.00031
8057	1	0.00031
8058	1	0.00031
8059	1	0.00031
8060	1	0.00031
8061	1	0.00031
8062	1	0.00031
8063	1	0.00031
8064	1	0.00031
8065	1	0.00031
8066	1	0.00031
8067	1	0.00031
8068	1	0.00031
8069	1	0.00031
8070	1	0.00031
8071	1	0.00031
8072	1	0.00031
8073	1	0.00031
8074	1	0.00031
8075	1	0.00031
8076	1	0.00031
8077	1	0.00031
8078	1	0.00031
8079	1	0.00031
8080	1	0.00031
8081	1	0.00031
8082	1	0.00031
8083	1	0.00031
8084	1	0.00031
8085	1	0.00031
8086	1	0.00031
8087	1	0.00031
8088	1	0.00031
8089	1	0.00031
8090	1	0.00031
8091	1	0.00031
8092	1	0.00031
8093	1	0.00031
8094	1	0.00031
8095	1	0.00031
8096	1	0.00031
8097	1	0.00031
8098	1	0.00031
8099	1	0.00031
8100	1	0.00031
8101	1	0.00031
8102	1	0.00031
8103	1	0.00031
8104	1	0.00031
8105	1	0.00031
8106	1	0.00031
8107	1	0.00031
8108	1	0.00031
8109	1	0.00031
8110	1	0.00031
8111	1	0.00031
8112	1	0.00031
8113	1	0.00031
8114	1	0.00031
8115	1	0.00031
8116	1	0.00031
8117	1	0.00031
8118	1	0.00031
8119	1	0.00031
8120	1	0.00031
8121	1	0.00031
8122	1	0.00031
8123	1	0.00031
8124	1	0.00031
8125	1	0.00031
8126	1	0.00031
8127	1	0.00031
8128	1	0.00031
8129	1	0.00031
8130	1	0.00031
8131	1	0.00031
8132	1	0.00031
8133	1	0.00031
8134	1	0.00031
8135	1	0.00031
8136	1	0.00031
8137	1	0.00031
8138	1	0.00031
8139	1	0.00031
8140	1	0.00031
8141	1	0.00031
8142	1	0.00031
8143	1	0.00031
8144	1	0.00031
8145	1	0.00031
8146	1	0.00031
8147	1	0.00031
8148	1	0.00031
8149	1	0.00031
8150	1	0.00031
8151	1	0.00031
8152	1	0.00031
8153	1	0.00031
8154	1	0.00031
8155	1	0.00031
8156	1	0.00031
8157	1	0.00031
8158	1	0.00031
8159	1	0.00031
8160	1	0.00031
8161	1	0.00031
8162	1	0.00031
8163	1	0.00031
8164	1	0.00031
8165	1	0.00031
8166	1	0.00031
8167	1	0.00031
8168	1	0.00031
8169	1	0.00031
8170	1	0.00031
8171	1	0.00031
8172	1	0.00031
8173	1	0.00031
8174	1	0.00031
8175	1	0.00031
8176	1	0.00031
8177	1	0.00031
8178	1	0.00031
8179	1	0.00031
8180	1	0.00031
8181	1	0.00031
8182	1	0.00031
8183	1	0.00031
8184	1	0.00031
8185	1	0.00031
8186	1	0.00031
8187	1	0.00031
8188	1	0.00031
8189	1	0.00031
8190	1	0.00031
8191	1	0.00031
8192	1	0.00031
8193	1	0.00031
8194	1	0.00031
8195	1	0.00031
8196	1	0.00031
8197	1	0.00031
8198	1	0.00031
8199	1	0.00031
8200	1	0.00031
8201	1	0.00031
8202	1	0.00031
8203	1	0.00031
8204	1	0.00031
8205	1	0.00031
8206	1	0.00031
8207	1	0.00031
8208	1	0.00031
8209	1	0.00031
8210	1	0.00031
8211	1	0.00031
8212	1	0.00031
8213	1	0.00031
8214	1	0.00031
8215	1	0.00031
8216	1	0.00031
8217	1	0.00031
8218	1	0.00031
8219	1	0.00031
8220	1	0.00031
8221	1	0.00031
8222	1	0.00031
8223	1	0.00031
8224	1	0.00031
8225	1	0.00031
8226	1	0.00031
8227	1	0.00031
8228	1	0.00031
8229	1	0.00031
8230	1	0.00031
8231	1	0.00031
8232	1	0.00031
8233	1	0.00031
8234	1	0.00031
8235	1	0.00031
8236	1	0.00031
8237	1	0.00031
8238	1	0.00031
8239	1	0.00031
8240	1	0.00031
8241	1	0.00031
8242	1	0.00031
8243	1	0.00031
8244	1	0.00031
8245	1	0.00031
8246	1	0.00031
8247	1	0.00031
8248	1	0.00031
8249	1	0.00031
8250	1	0.00031
8251	1	0.00031
8252	1	0.00031
8253	1	0.00031
8254	1	0.00031
8255	1	0.00031
8256	1	0.00031
8257	1	0.00031
8258	1	0.00031
8259	1	0.00031
8260	1	0.00031
8261	1	0.00031
8262	1	0.00031
8263	1	0.00031
8264	1	0.00031
8265	1	0.00031
8266	1	0.00031
8267	1	0.00031
8268	1	0.00031
8269	1	0.00031
8270	1	0.00031
8271	1	0.00031
8272	1	0.00031
8273	1	0.00031
8274	1	0.00031
8275	1	0.00031
8276	1	0.00031
8277	1	0.00031
8278	1	0.00031
8279	1	0.00031
8280	1	0.00031
8281	1	0.00031
8282	1	0.00031
8283	1	0.00031
8284	1	0.00031
8285	1	0.00031
8286	1	0.00031
8287	1	0.00031
8288	1	0.00031
8289	1	0.00031
8290	1	0.00031
8291	1	0.00031
8292	1	0.00031
8293	1	0.00031
8294	1	0.00031
8295	1	0.00031
8296	1	0.00031
8297	1	0.00031
8298	1	0.00031
8299	1	0.00031
8300	1	0.00031
8301	1	0.00031
8302	1	0.00031
8303	1	0.00031
8304	1	0.00031
8305	1	0.00031
8306	1	0.00031
8307	1	0.00031
8308	1	0.00031
8309	1	0.00031
8310	1	0.00031
8311	1	0.00031
8312	1	0.00031
8313	1	0.00031
8314	1	0.00031
8315	1	0.00031
8316	1	0.00031
8317	1	0.00031
8318	1	0.00031
8319	1	0.00031
8320	1	0.00031
8321	1	0.00031
8322	1	0.00031
8323	1	0.00031
8324	1	0.00031
8325	1	0.00031
8326	1	0.00031
8327	1	0.00031
8328	1	0.00031
8329	1	0.00031
8330	1	0.00031
8331	1	0.00031
8332	1	0.00031
8333	1	0.00031
8334	1	0.00031
8335	1	0.00031
8336	1	0.00031
8337	1	0.00031
8338	1	0.00031
8339	1	0.00031
8340	1	0.00031
8341	1	0.00031
8342	1	0.00031
8343	1	0.00031
8344	1	0.00031
8345	1	0.00031
8346	1	0.00031
8347	1	0.00031
8348	1	0.00031
8349	1	0.00031
8350	1	0.00031
8351	1	0.00031
8352	1	0.00031
8353	1	0.00031
8354	1	0.00031
8355	1	0.00031
8356	1	0.00031
8357	1	0.00031
8358	1	0.00031
8359	1	0.00031
8360	1	0.00031
8361	1	0.00031
8362	1	0.00031
8363	1	0.00031
8364	1	0.00031
8365	1	0.00031
8366	1	0.00031
8367	1	0.00031
8368	1	0.00031
8369	1	0.00031
8370	1	0.00031
8371	1	0.00031
8372	1	0.00031
8373	1	0.00031
8374	1	0.00031
8375	1	0.00031
8376	1	0.00031
8377	1	0.00031
8378	1	0.00031
8379	1	0.00031
8380	1	0.00031
8381	1	0.00031
8382	1	0.00031
8383	1	0.00031
8384	1	0.00031
8385	1	0.00031
8386	1	0.00031
8387	1	0.00031
8388	1	0.00031
8389	1	0.00031
8390	1	0.00031
8391	1	0.00031
8392	1	0.00031
8393	1	0.00031
8394	1	0.00031
8395	1	0.00031
8396	1	0.00031
8397	1	0.00031
8398	1	0.00031
8399	1	0.00031
8400	1	0.00031
8401	1	0.00031
8402	1	0.00031
8403	1	0.00031
8404	1	0.00031
8405	1	0.00031
8406	1	0.00031
8407	1	0.00031
8408	1	0.00031
8409	1	0.00031
8410	1	0.00031
8411	1	0.00031
8412	1	0.00031
8413	1	0.00031
8414	1	0.00031
8415	1	0.00031
8416	1	0.00031
8417	1	0.00031
8418	1	0.00031
8419	1	0.00031
8420	1	0.00031
8421	1	0.00031
8422	1	0.00031
8423	1	0.00031
8424	1	0.00031
8425	1	0.00031
8426	1	0.00031
8427	1	0.00031
8428	1	0.00031
8429	1	0.00031
8430	1	0.00031
8431	1	0.00031
8432	1	0.00031
8433	1	0.00031
8434	1	0.00031
8435	1	0.00031
8436	1	0.00031
8437	1	0.00031
8438	1	0.00031
8439	1	0.00031
8440	1	0.00031
8441	1	0.00031
8442	1	0.00031
8443	1	0.00031
8444	1	0.00031
8445	1	0.00031
8446	1	0.00031
8447	1	0.00031
8448	1	0.00031
8449	1	0.00031
8450	1	0.00031
8451	1	0.00031
8452	1	0.00031
8453	1	0.00031
8454	1	0.00031
8455	1	0.00031
8456	1	0.00031
8457	1	0.00031
8458	1	0.00031
8459	1	0.00031
8460	1	0.00031
8461	1	0.00031
8462	1	0.00031
8463	1	0.00031
8464	1	0.00031
8465	1	0.00031
8466	1	0.00031
8467	1	0.00031
8468	1	0.00031
8469	1	0.00031
8470	1	0.00031
8471	1	0.00031
8472	1	0.00031
8473	1	0.00031
8474	1	0.00031
8475	1	0.00031
8476	1	0.00031
8477	1	0.00031
8478	1	0.00031
8479	1	0.00031
8480	1	0.00031
8481	1	0.00031
8482	1	0.00031
8483	1	0.00031
