minTotal value	# of included sequences	% of included sequences
7082	1	0.00028
7083	1	0.00028
7084	1	0.00028
7085	1	0.00028
7086	1	0.00028
7087	1	0.00028
7088	1	0.00028
7089	1	0.00028
7090	1	0.00028
7091	1	0.00028
7092	1	0.00028
7093	1	0.00028
7094	1	0.00028
7095	1	0.00028
7096	1	0.00028
7097	1	0.00028
7098	1	0.00028
7099	1	0.00028
7100	1	0.00028
7101	1	0.00028
7102	1	0.00028
7103	1	0.00028
7104	1	0.00028
7105	1	0.00028
7106	1	0.00028
7107	1	0.00028
7108	1	0.00028
7109	1	0.00028
7110	1	0.00028
7111	1	0.00028
7112	1	0.00028
7113	1	0.00028
7114	1	0.00028
7115	1	0.00028
7116	1	0.00028
7117	1	0.00028
7118	1	0.00028
7119	1	0.00028
7120	1	0.00028
7121	1	0.00028
7122	1	0.00028
7123	1	0.00028
7124	1	0.00028
7125	1	0.00028
7126	1	0.00028
7127	1	0.00028
7128	1	0.00028
7129	1	0.00028
7130	1	0.00028
7131	1	0.00028
7132	1	0.00028
7133	1	0.00028
7134	1	0.00028
7135	1	0.00028
7136	1	0.00028
7137	1	0.00028
7138	1	0.00028
7139	1	0.00028
7140	1	0.00028
7141	1	0.00028
7142	1	0.00028
7143	1	0.00028
7144	1	0.00028
7145	1	0.00028
7146	1	0.00028
7147	1	0.00028
7148	1	0.00028
7149	1	0.00028
7150	1	0.00028
7151	1	0.00028
7152	1	0.00028
7153	1	0.00028
7154	1	0.00028
7155	1	0.00028
7156	1	0.00028
7157	1	0.00028
7158	1	0.00028
7159	1	0.00028
7160	1	0.00028
7161	1	0.00028
7162	1	0.00028
7163	1	0.00028
7164	1	0.00028
7165	1	0.00028
7166	1	0.00028
7167	1	0.00028
7168	1	0.00028
7169	1	0.00028
7170	1	0.00028
7171	1	0.00028
7172	1	0.00028
7173	1	0.00028
7174	1	0.00028
7175	1	0.00028
7176	1	0.00028
7177	1	0.00028
7178	1	0.00028
7179	1	0.00028
7180	1	0.00028
7181	1	0.00028
7182	1	0.00028
7183	1	0.00028
7184	1	0.00028
7185	1	0.00028
7186	1	0.00028
7187	1	0.00028
7188	1	0.00028
7189	1	0.00028
7190	1	0.00028
7191	1	0.00028
7192	1	0.00028
7193	1	0.00028
7194	1	0.00028
7195	1	0.00028
7196	1	0.00028
7197	1	0.00028
7198	1	0.00028
7199	1	0.00028
7200	1	0.00028
7201	1	0.00028
7202	1	0.00028
7203	1	0.00028
7204	1	0.00028
7205	1	0.00028
7206	1	0.00028
7207	1	0.00028
7208	1	0.00028
7209	1	0.00028
7210	1	0.00028
7211	1	0.00028
7212	1	0.00028
7213	1	0.00028
7214	1	0.00028
7215	1	0.00028
7216	1	0.00028
7217	1	0.00028
7218	1	0.00028
7219	1	0.00028
7220	1	0.00028
7221	1	0.00028
7222	1	0.00028
7223	1	0.00028
7224	1	0.00028
7225	1	0.00028
7226	1	0.00028
7227	1	0.00028
7228	1	0.00028
7229	1	0.00028
7230	1	0.00028
7231	1	0.00028
7232	1	0.00028
7233	1	0.00028
7234	1	0.00028
7235	1	0.00028
7236	1	0.00028
7237	1	0.00028
7238	1	0.00028
7239	1	0.00028
7240	1	0.00028
7241	1	0.00028
7242	1	0.00028
7243	1	0.00028
7244	1	0.00028
7245	1	0.00028
7246	1	0.00028
7247	1	0.00028
7248	1	0.00028
7249	1	0.00028
7250	1	0.00028
7251	1	0.00028
7252	1	0.00028
7253	1	0.00028
7254	1	0.00028
7255	1	0.00028
7256	1	0.00028
7257	1	0.00028
7258	1	0.00028
7259	1	0.00028
7260	1	0.00028
7261	1	0.00028
7262	1	0.00028
7263	1	0.00028
7264	1	0.00028
7265	1	0.00028
7266	1	0.00028
7267	1	0.00028
7268	1	0.00028
7269	1	0.00028
7270	1	0.00028
7271	1	0.00028
7272	1	0.00028
7273	1	0.00028
7274	1	0.00028
7275	1	0.00028
7276	1	0.00028
7277	1	0.00028
7278	1	0.00028
7279	1	0.00028
7280	1	0.00028
7281	1	0.00028
7282	1	0.00028
7283	1	0.00028
7284	1	0.00028
7285	1	0.00028
7286	1	0.00028
7287	1	0.00028
7288	1	0.00028
7289	1	0.00028
7290	1	0.00028
7291	1	0.00028
7292	1	0.00028
7293	1	0.00028
7294	1	0.00028
7295	1	0.00028
7296	1	0.00028
7297	1	0.00028
7298	1	0.00028
7299	1	0.00028
7300	1	0.00028
7301	1	0.00028
7302	1	0.00028
7303	1	0.00028
7304	1	0.00028
7305	1	0.00028
7306	1	0.00028
7307	1	0.00028
7308	1	0.00028
7309	1	0.00028
7310	1	0.00028
7311	1	0.00028
7312	1	0.00028
7313	1	0.00028
7314	1	0.00028
7315	1	0.00028
7316	1	0.00028
7317	1	0.00028
7318	1	0.00028
7319	1	0.00028
7320	1	0.00028
7321	1	0.00028
7322	1	0.00028
7323	1	0.00028
7324	1	0.00028
7325	1	0.00028
7326	1	0.00028
7327	1	0.00028
7328	1	0.00028
7329	1	0.00028
7330	1	0.00028
7331	1	0.00028
7332	1	0.00028
7333	1	0.00028
7334	1	0.00028
7335	1	0.00028
7336	1	0.00028
7337	1	0.00028
7338	1	0.00028
7339	1	0.00028
7340	1	0.00028
7341	1	0.00028
7342	1	0.00028
7343	1	0.00028
7344	1	0.00028
7345	1	0.00028
7346	1	0.00028
7347	1	0.00028
7348	1	0.00028
7349	1	0.00028
7350	1	0.00028
7351	1	0.00028
7352	1	0.00028
7353	1	0.00028
7354	1	0.00028
7355	1	0.00028
7356	1	0.00028
7357	1	0.00028
7358	1	0.00028
7359	1	0.00028
7360	1	0.00028
7361	1	0.00028
7362	1	0.00028
7363	1	0.00028
7364	1	0.00028
7365	1	0.00028
7366	1	0.00028
7367	1	0.00028
7368	1	0.00028
7369	1	0.00028
7370	1	0.00028
7371	1	0.00028
7372	1	0.00028
7373	1	0.00028
7374	1	0.00028
7375	1	0.00028
7376	1	0.00028
7377	1	0.00028
7378	1	0.00028
7379	1	0.00028
7380	1	0.00028
7381	1	0.00028
7382	1	0.00028
7383	1	0.00028
7384	1	0.00028
7385	1	0.00028
7386	1	0.00028
7387	1	0.00028
7388	1	0.00028
7389	1	0.00028
7390	1	0.00028
7391	1	0.00028
7392	1	0.00028
7393	1	0.00028
7394	1	0.00028
7395	1	0.00028
7396	1	0.00028
7397	1	0.00028
7398	1	0.00028
7399	1	0.00028
7400	1	0.00028
7401	1	0.00028
7402	1	0.00028
7403	1	0.00028
7404	1	0.00028
7405	1	0.00028
7406	1	0.00028
7407	1	0.00028
7408	1	0.00028
7409	1	0.00028
7410	1	0.00028
7411	1	0.00028
7412	1	0.00028
7413	1	0.00028
7414	1	0.00028
7415	1	0.00028
7416	1	0.00028
7417	1	0.00028
7418	1	0.00028
7419	1	0.00028
7420	1	0.00028
7421	1	0.00028
7422	1	0.00028
7423	1	0.00028
7424	1	0.00028
7425	1	0.00028
7426	1	0.00028
7427	1	0.00028
7428	1	0.00028
7429	1	0.00028
7430	1	0.00028
7431	1	0.00028
7432	1	0.00028
7433	1	0.00028
7434	1	0.00028
7435	1	0.00028
7436	1	0.00028
7437	1	0.00028
7438	1	0.00028
7439	1	0.00028
7440	1	0.00028
7441	1	0.00028
7442	1	0.00028
7443	1	0.00028
7444	1	0.00028
7445	1	0.00028
7446	1	0.00028
7447	1	0.00028
7448	1	0.00028
7449	1	0.00028
7450	1	0.00028
7451	1	0.00028
7452	1	0.00028
7453	1	0.00028
7454	1	0.00028
7455	1	0.00028
7456	1	0.00028
7457	1	0.00028
7458	1	0.00028
7459	1	0.00028
7460	1	0.00028
7461	1	0.00028
7462	1	0.00028
7463	1	0.00028
7464	1	0.00028
7465	1	0.00028
7466	1	0.00028
7467	1	0.00028
7468	1	0.00028
7469	1	0.00028
7470	1	0.00028
7471	1	0.00028
7472	1	0.00028
7473	1	0.00028
7474	1	0.00028
7475	1	0.00028
7476	1	0.00028
7477	1	0.00028
7478	1	0.00028
7479	1	0.00028
7480	1	0.00028
7481	1	0.00028
7482	1	0.00028
7483	1	0.00028
7484	1	0.00028
7485	1	0.00028
7486	1	0.00028
7487	1	0.00028
7488	1	0.00028
7489	1	0.00028
7490	1	0.00028
7491	1	0.00028
7492	1	0.00028
7493	1	0.00028
7494	1	0.00028
7495	1	0.00028
7496	1	0.00028
7497	1	0.00028
7498	1	0.00028
7499	1	0.00028
7500	1	0.00028
7501	1	0.00028
7502	1	0.00028
7503	1	0.00028
7504	1	0.00028
7505	1	0.00028
7506	1	0.00028
7507	1	0.00028
7508	1	0.00028
7509	1	0.00028
7510	1	0.00028
7511	1	0.00028
7512	1	0.00028
7513	1	0.00028
7514	1	0.00028
7515	1	0.00028
7516	1	0.00028
7517	1	0.00028
7518	1	0.00028
7519	1	0.00028
7520	1	0.00028
7521	1	0.00028
7522	1	0.00028
7523	1	0.00028
7524	1	0.00028
7525	1	0.00028
7526	1	0.00028
7527	1	0.00028
7528	1	0.00028
7529	1	0.00028
7530	1	0.00028
7531	1	0.00028
7532	1	0.00028
7533	1	0.00028
7534	1	0.00028
7535	1	0.00028
7536	1	0.00028
7537	1	0.00028
7538	1	0.00028
7539	1	0.00028
7540	1	0.00028
7541	1	0.00028
7542	1	0.00028
7543	1	0.00028
7544	1	0.00028
7545	1	0.00028
7546	1	0.00028
7547	1	0.00028
7548	1	0.00028
7549	1	0.00028
7550	1	0.00028
7551	1	0.00028
7552	1	0.00028
7553	1	0.00028
7554	1	0.00028
7555	1	0.00028
7556	1	0.00028
7557	1	0.00028
7558	1	0.00028
7559	1	0.00028
7560	1	0.00028
7561	1	0.00028
7562	1	0.00028
7563	1	0.00028
7564	1	0.00028
7565	1	0.00028
7566	1	0.00028
7567	1	0.00028
7568	1	0.00028
7569	1	0.00028
7570	1	0.00028
7571	1	0.00028
7572	1	0.00028
7573	1	0.00028
7574	1	0.00028
7575	1	0.00028
7576	1	0.00028
7577	1	0.00028
7578	1	0.00028
7579	1	0.00028
7580	1	0.00028
7581	1	0.00028
7582	1	0.00028
7583	1	0.00028
7584	1	0.00028
7585	1	0.00028
7586	1	0.00028
7587	1	0.00028
7588	1	0.00028
7589	1	0.00028
7590	1	0.00028
7591	1	0.00028
7592	1	0.00028
7593	1	0.00028
7594	1	0.00028
7595	1	0.00028
7596	1	0.00028
7597	1	0.00028
7598	1	0.00028
7599	1	0.00028
7600	1	0.00028
7601	1	0.00028
7602	1	0.00028
7603	1	0.00028
7604	1	0.00028
7605	1	0.00028
7606	1	0.00028
7607	1	0.00028
7608	1	0.00028
7609	1	0.00028
7610	1	0.00028
7611	1	0.00028
7612	1	0.00028
7613	1	0.00028
7614	1	0.00028
7615	1	0.00028
7616	1	0.00028
7617	1	0.00028
7618	1	0.00028
7619	1	0.00028
7620	1	0.00028
7621	1	0.00028
7622	1	0.00028
7623	1	0.00028
7624	1	0.00028
7625	1	0.00028
7626	1	0.00028
7627	1	0.00028
7628	1	0.00028
7629	1	0.00028
7630	1	0.00028
7631	1	0.00028
7632	1	0.00028
7633	1	0.00028
7634	1	0.00028
7635	1	0.00028
7636	1	0.00028
7637	1	0.00028
7638	1	0.00028
7639	1	0.00028
7640	1	0.00028
7641	1	0.00028
7642	1	0.00028
7643	1	0.00028
7644	1	0.00028
7645	1	0.00028
7646	1	0.00028
7647	1	0.00028
7648	1	0.00028
7649	1	0.00028
7650	1	0.00028
7651	1	0.00028
7652	1	0.00028
7653	1	0.00028
7654	1	0.00028
7655	1	0.00028
7656	1	0.00028
7657	1	0.00028
7658	1	0.00028
7659	1	0.00028
7660	1	0.00028
7661	1	0.00028
7662	1	0.00028
7663	1	0.00028
7664	1	0.00028
7665	1	0.00028
7666	1	0.00028
7667	1	0.00028
7668	1	0.00028
7669	1	0.00028
7670	1	0.00028
7671	1	0.00028
7672	1	0.00028
7673	1	0.00028
7674	1	0.00028
7675	1	0.00028
7676	1	0.00028
7677	1	0.00028
7678	1	0.00028
7679	1	0.00028
7680	1	0.00028
7681	1	0.00028
7682	1	0.00028
7683	1	0.00028
7684	1	0.00028
7685	1	0.00028
7686	1	0.00028
7687	1	0.00028
7688	1	0.00028
7689	1	0.00028
7690	1	0.00028
7691	1	0.00028
7692	1	0.00028
7693	1	0.00028
7694	1	0.00028
7695	1	0.00028
7696	1	0.00028
7697	1	0.00028
7698	1	0.00028
7699	1	0.00028
7700	1	0.00028
7701	1	0.00028
7702	1	0.00028
7703	1	0.00028
7704	1	0.00028
7705	1	0.00028
7706	1	0.00028
7707	1	0.00028
7708	1	0.00028
7709	1	0.00028
7710	1	0.00028
7711	1	0.00028
7712	1	0.00028
7713	1	0.00028
7714	1	0.00028
7715	1	0.00028
7716	1	0.00028
7717	1	0.00028
7718	1	0.00028
7719	1	0.00028
7720	1	0.00028
7721	1	0.00028
7722	1	0.00028
7723	1	0.00028
7724	1	0.00028
7725	1	0.00028
7726	1	0.00028
7727	1	0.00028
7728	1	0.00028
7729	1	0.00028
7730	1	0.00028
7731	1	0.00028
7732	1	0.00028
7733	1	0.00028
7734	1	0.00028
7735	1	0.00028
7736	1	0.00028
7737	1	0.00028
7738	1	0.00028
7739	1	0.00028
7740	1	0.00028
7741	1	0.00028
7742	1	0.00028
7743	1	0.00028
7744	1	0.00028
7745	1	0.00028
7746	1	0.00028
7747	1	0.00028
7748	1	0.00028
7749	1	0.00028
7750	1	0.00028
7751	1	0.00028
7752	1	0.00028
7753	1	0.00028
7754	1	0.00028
7755	1	0.00028
7756	1	0.00028
7757	1	0.00028
7758	1	0.00028
7759	1	0.00028
7760	1	0.00028
7761	1	0.00028
7762	1	0.00028
7763	1	0.00028
7764	1	0.00028
7765	1	0.00028
7766	1	0.00028
7767	1	0.00028
7768	1	0.00028
7769	1	0.00028
7770	1	0.00028
7771	1	0.00028
7772	1	0.00028
7773	1	0.00028
7774	1	0.00028
7775	1	0.00028
7776	1	0.00028
7777	1	0.00028
7778	1	0.00028
7779	1	0.00028
7780	1	0.00028
7781	1	0.00028
7782	1	0.00028
7783	1	0.00028
7784	1	0.00028
7785	1	0.00028
7786	1	0.00028
7787	1	0.00028
7788	1	0.00028
7789	1	0.00028
7790	1	0.00028
7791	1	0.00028
7792	1	0.00028
7793	1	0.00028
7794	1	0.00028
7795	1	0.00028
7796	1	0.00028
7797	1	0.00028
7798	1	0.00028
7799	1	0.00028
7800	1	0.00028
7801	1	0.00028
7802	1	0.00028
7803	1	0.00028
7804	1	0.00028
7805	1	0.00028
7806	1	0.00028
7807	1	0.00028
7808	1	0.00028
7809	1	0.00028
7810	1	0.00028
7811	1	0.00028
7812	1	0.00028
7813	1	0.00028
7814	1	0.00028
7815	1	0.00028
7816	1	0.00028
7817	1	0.00028
7818	1	0.00028
7819	1	0.00028
7820	1	0.00028
7821	1	0.00028
7822	1	0.00028
7823	1	0.00028
7824	1	0.00028
7825	1	0.00028
7826	1	0.00028
7827	1	0.00028
7828	1	0.00028
7829	1	0.00028
7830	1	0.00028
7831	1	0.00028
7832	1	0.00028
7833	1	0.00028
7834	1	0.00028
7835	1	0.00028
7836	1	0.00028
7837	1	0.00028
7838	1	0.00028
7839	1	0.00028
7840	1	0.00028
7841	1	0.00028
7842	1	0.00028
7843	1	0.00028
7844	1	0.00028
7845	1	0.00028
7846	1	0.00028
7847	1	0.00028
7848	1	0.00028
7849	1	0.00028
7850	1	0.00028
7851	1	0.00028
7852	1	0.00028
7853	1	0.00028
7854	1	0.00028
7855	1	0.00028
7856	1	0.00028
7857	1	0.00028
7858	1	0.00028
7859	1	0.00028
7860	1	0.00028
7861	1	0.00028
7862	1	0.00028
7863	1	0.00028
7864	1	0.00028
7865	1	0.00028
7866	1	0.00028
7867	1	0.00028
7868	1	0.00028
7869	1	0.00028
7870	1	0.00028
7871	1	0.00028
7872	1	0.00028
7873	1	0.00028
7874	1	0.00028
7875	1	0.00028
7876	1	0.00028
7877	1	0.00028
7878	1	0.00028
7879	1	0.00028
7880	1	0.00028
7881	1	0.00028
7882	1	0.00028
7883	1	0.00028
7884	1	0.00028
7885	1	0.00028
7886	1	0.00028
7887	1	0.00028
7888	1	0.00028
7889	1	0.00028
7890	1	0.00028
7891	1	0.00028
7892	1	0.00028
7893	1	0.00028
7894	1	0.00028
7895	1	0.00028
7896	1	0.00028
7897	1	0.00028
7898	1	0.00028
7899	1	0.00028
7900	1	0.00028
7901	1	0.00028
7902	1	0.00028
7903	1	0.00028
7904	1	0.00028
7905	1	0.00028
7906	1	0.00028
7907	1	0.00028
7908	1	0.00028
7909	1	0.00028
7910	1	0.00028
7911	1	0.00028
7912	1	0.00028
7913	1	0.00028
7914	1	0.00028
7915	1	0.00028
7916	1	0.00028
7917	1	0.00028
7918	1	0.00028
7919	1	0.00028
7920	1	0.00028
7921	1	0.00028
7922	1	0.00028
7923	1	0.00028
7924	1	0.00028
7925	1	0.00028
7926	1	0.00028
7927	1	0.00028
7928	1	0.00028
7929	1	0.00028
7930	1	0.00028
7931	1	0.00028
7932	1	0.00028
7933	1	0.00028
7934	1	0.00028
7935	1	0.00028
7936	1	0.00028
7937	1	0.00028
7938	1	0.00028
7939	1	0.00028
7940	1	0.00028
7941	1	0.00028
7942	1	0.00028
7943	1	0.00028
7944	1	0.00028
7945	1	0.00028
7946	1	0.00028
7947	1	0.00028
7948	1	0.00028
7949	1	0.00028
7950	1	0.00028
7951	1	0.00028
7952	1	0.00028
7953	1	0.00028
7954	1	0.00028
7955	1	0.00028
7956	1	0.00028
7957	1	0.00028
7958	1	0.00028
7959	1	0.00028
7960	1	0.00028
7961	1	0.00028
7962	1	0.00028
7963	1	0.00028
7964	1	0.00028
7965	1	0.00028
7966	1	0.00028
7967	1	0.00028
7968	1	0.00028
7969	1	0.00028
7970	1	0.00028
7971	1	0.00028
7972	1	0.00028
7973	1	0.00028
7974	1	0.00028
7975	1	0.00028
7976	1	0.00028
7977	1	0.00028
7978	1	0.00028
7979	1	0.00028
7980	1	0.00028
7981	1	0.00028
7982	1	0.00028
7983	1	0.00028
7984	1	0.00028
7985	1	0.00028
7986	1	0.00028
7987	1	0.00028
7988	1	0.00028
7989	1	0.00028
7990	1	0.00028
7991	1	0.00028
7992	1	0.00028
7993	1	0.00028
7994	1	0.00028
7995	1	0.00028
7996	1	0.00028
7997	1	0.00028
7998	1	0.00028
7999	1	0.00028
8000	1	0.00028
8001	1	0.00028
8002	1	0.00028
8003	1	0.00028
8004	1	0.00028
8005	1	0.00028
8006	1	0.00028
8007	1	0.00028
8008	1	0.00028
8009	1	0.00028
8010	1	0.00028
8011	1	0.00028
8012	1	0.00028
8013	1	0.00028
8014	1	0.00028
8015	1	0.00028
8016	1	0.00028
8017	1	0.00028
8018	1	0.00028
8019	1	0.00028
8020	1	0.00028
8021	1	0.00028
8022	1	0.00028
8023	1	0.00028
8024	1	0.00028
8025	1	0.00028
8026	1	0.00028
8027	1	0.00028
8028	1	0.00028
8029	1	0.00028
8030	1	0.00028
8031	1	0.00028
8032	1	0.00028
8033	1	0.00028
8034	1	0.00028
8035	1	0.00028
8036	1	0.00028
8037	1	0.00028
8038	1	0.00028
8039	1	0.00028
8040	1	0.00028
8041	1	0.00028
8042	1	0.00028
8043	1	0.00028
8044	1	0.00028
8045	1	0.00028
8046	1	0.00028
8047	1	0.00028
8048	1	0.00028
8049	1	0.00028
8050	1	0.00028
8051	1	0.00028
8052	1	0.00028
8053	1	0.00028
8054	1	0.00028
8055	1	0.00028
8056	1	0.00028
8057	1	0.00028
8058	1	0.00028
8059	1	0.00028
8060	1	0.00028
8061	1	0.00028
8062	1	0.00028
8063	1	0.00028
8064	1	0.00028
8065	1	0.00028
8066	1	0.00028
8067	1	0.00028
8068	1	0.00028
8069	1	0.00028
8070	1	0.00028
8071	1	0.00028
8072	1	0.00028
8073	1	0.00028
8074	1	0.00028
8075	1	0.00028
8076	1	0.00028
8077	1	0.00028
8078	1	0.00028
8079	1	0.00028
8080	1	0.00028
8081	1	0.00028
8082	1	0.00028
8083	1	0.00028
8084	1	0.00028
8085	1	0.00028
8086	1	0.00028
8087	1	0.00028
8088	1	0.00028
8089	1	0.00028
8090	1	0.00028
8091	1	0.00028
8092	1	0.00028
8093	1	0.00028
8094	1	0.00028
8095	1	0.00028
8096	1	0.00028
8097	1	0.00028
8098	1	0.00028
8099	1	0.00028
8100	1	0.00028
8101	1	0.00028
8102	1	0.00028
8103	1	0.00028
8104	1	0.00028
8105	1	0.00028
8106	1	0.00028
8107	1	0.00028
8108	1	0.00028
8109	1	0.00028
8110	1	0.00028
8111	1	0.00028
8112	1	0.00028
8113	1	0.00028
8114	1	0.00028
8115	1	0.00028
8116	1	0.00028
8117	1	0.00028
8118	1	0.00028
8119	1	0.00028
8120	1	0.00028
8121	1	0.00028
8122	1	0.00028
8123	1	0.00028
8124	1	0.00028
8125	1	0.00028
8126	1	0.00028
8127	1	0.00028
8128	1	0.00028
8129	1	0.00028
8130	1	0.00028
8131	1	0.00028
8132	1	0.00028
8133	1	0.00028
8134	1	0.00028
8135	1	0.00028
8136	1	0.00028
8137	1	0.00028
8138	1	0.00028
8139	1	0.00028
8140	1	0.00028
8141	1	0.00028
8142	1	0.00028
8143	1	0.00028
8144	1	0.00028
8145	1	0.00028
8146	1	0.00028
8147	1	0.00028
8148	1	0.00028
8149	1	0.00028
8150	1	0.00028
8151	1	0.00028
8152	1	0.00028
8153	1	0.00028
8154	1	0.00028
8155	1	0.00028
8156	1	0.00028
8157	1	0.00028
8158	1	0.00028
8159	1	0.00028
8160	1	0.00028
8161	1	0.00028
8162	1	0.00028
8163	1	0.00028
8164	1	0.00028
8165	1	0.00028
8166	1	0.00028
8167	1	0.00028
8168	1	0.00028
8169	1	0.00028
8170	1	0.00028
8171	1	0.00028
8172	1	0.00028
8173	1	0.00028
8174	1	0.00028
8175	1	0.00028
8176	1	0.00028
8177	1	0.00028
8178	1	0.00028
8179	1	0.00028
8180	1	0.00028
8181	1	0.00028
8182	1	0.00028
8183	1	0.00028
8184	1	0.00028
8185	1	0.00028
8186	1	0.00028
8187	1	0.00028
8188	1	0.00028
8189	1	0.00028
8190	1	0.00028
8191	1	0.00028
8192	1	0.00028
8193	1	0.00028
8194	1	0.00028
8195	1	0.00028
8196	1	0.00028
8197	1	0.00028
8198	1	0.00028
8199	1	0.00028
8200	1	0.00028
8201	1	0.00028
8202	1	0.00028
8203	1	0.00028
8204	1	0.00028
8205	1	0.00028
8206	1	0.00028
8207	1	0.00028
8208	1	0.00028
8209	1	0.00028
8210	1	0.00028
8211	1	0.00028
8212	1	0.00028
8213	1	0.00028
8214	1	0.00028
8215	1	0.00028
8216	1	0.00028
8217	1	0.00028
8218	1	0.00028
8219	1	0.00028
8220	1	0.00028
8221	1	0.00028
8222	1	0.00028
8223	1	0.00028
8224	1	0.00028
8225	1	0.00028
8226	1	0.00028
8227	1	0.00028
8228	1	0.00028
8229	1	0.00028
8230	1	0.00028
8231	1	0.00028
8232	1	0.00028
8233	1	0.00028
8234	1	0.00028
8235	1	0.00028
8236	1	0.00028
8237	1	0.00028
8238	1	0.00028
8239	1	0.00028
8240	1	0.00028
8241	1	0.00028
8242	1	0.00028
8243	1	0.00028
8244	1	0.00028
8245	1	0.00028
8246	1	0.00028
8247	1	0.00028
8248	1	0.00028
8249	1	0.00028
8250	1	0.00028
8251	1	0.00028
8252	1	0.00028
8253	1	0.00028
8254	1	0.00028
8255	1	0.00028
8256	1	0.00028
8257	1	0.00028
8258	1	0.00028
8259	1	0.00028
8260	1	0.00028
8261	1	0.00028
8262	1	0.00028
8263	1	0.00028
8264	1	0.00028
8265	1	0.00028
8266	1	0.00028
8267	1	0.00028
8268	1	0.00028
8269	1	0.00028
8270	1	0.00028
8271	1	0.00028
8272	1	0.00028
8273	1	0.00028
8274	1	0.00028
8275	1	0.00028
8276	1	0.00028
8277	1	0.00028
8278	1	0.00028
8279	1	0.00028
8280	1	0.00028
8281	1	0.00028
8282	1	0.00028
8283	1	0.00028
8284	1	0.00028
8285	1	0.00028
8286	1	0.00028
8287	1	0.00028
8288	1	0.00028
8289	1	0.00028
8290	1	0.00028
8291	1	0.00028
8292	1	0.00028
8293	1	0.00028
8294	1	0.00028
8295	1	0.00028
8296	1	0.00028
8297	1	0.00028
8298	1	0.00028
8299	1	0.00028
8300	1	0.00028
8301	1	0.00028
8302	1	0.00028
8303	1	0.00028
8304	1	0.00028
8305	1	0.00028
8306	1	0.00028
8307	1	0.00028
8308	1	0.00028
8309	1	0.00028
8310	1	0.00028
8311	1	0.00028
8312	1	0.00028
8313	1	0.00028
8314	1	0.00028
8315	1	0.00028
8316	1	0.00028
8317	1	0.00028
8318	1	0.00028
8319	1	0.00028
8320	1	0.00028
8321	1	0.00028
8322	1	0.00028
8323	1	0.00028
8324	1	0.00028
8325	1	0.00028
8326	1	0.00028
8327	1	0.00028
8328	1	0.00028
8329	1	0.00028
8330	1	0.00028
8331	1	0.00028
8332	1	0.00028
8333	1	0.00028
8334	1	0.00028
8335	1	0.00028
8336	1	0.00028
8337	1	0.00028
8338	1	0.00028
8339	1	0.00028
8340	1	0.00028
8341	1	0.00028
8342	1	0.00028
8343	1	0.00028
8344	1	0.00028
8345	1	0.00028
8346	1	0.00028
8347	1	0.00028
8348	1	0.00028
8349	1	0.00028
8350	1	0.00028
8351	1	0.00028
8352	1	0.00028
8353	1	0.00028
8354	1	0.00028
8355	1	0.00028
8356	1	0.00028
8357	1	0.00028
8358	1	0.00028
8359	1	0.00028
8360	1	0.00028
8361	1	0.00028
8362	1	0.00028
8363	1	0.00028
8364	1	0.00028
8365	1	0.00028
8366	1	0.00028
8367	1	0.00028
8368	1	0.00028
8369	1	0.00028
8370	1	0.00028
8371	1	0.00028
8372	1	0.00028
8373	1	0.00028
8374	1	0.00028
8375	1	0.00028
8376	1	0.00028
8377	1	0.00028
8378	1	0.00028
8379	1	0.00028
8380	1	0.00028
8381	1	0.00028
8382	1	0.00028
8383	1	0.00028
8384	1	0.00028
8385	1	0.00028
8386	1	0.00028
8387	1	0.00028
8388	1	0.00028
8389	1	0.00028
8390	1	0.00028
8391	1	0.00028
8392	1	0.00028
8393	1	0.00028
8394	1	0.00028
8395	1	0.00028
8396	1	0.00028
8397	1	0.00028
8398	1	0.00028
8399	1	0.00028
8400	1	0.00028
8401	1	0.00028
8402	1	0.00028
8403	1	0.00028
8404	1	0.00028
8405	1	0.00028
8406	1	0.00028
8407	1	0.00028
8408	1	0.00028
8409	1	0.00028
8410	1	0.00028
8411	1	0.00028
8412	1	0.00028
8413	1	0.00028
8414	1	0.00028
8415	1	0.00028
8416	1	0.00028
8417	1	0.00028
8418	1	0.00028
8419	1	0.00028
8420	1	0.00028
8421	1	0.00028
8422	1	0.00028
8423	1	0.00028
8424	1	0.00028
8425	1	0.00028
8426	1	0.00028
8427	1	0.00028
8428	1	0.00028
8429	1	0.00028
8430	1	0.00028
8431	1	0.00028
8432	1	0.00028
8433	1	0.00028
8434	1	0.00028
8435	1	0.00028
8436	1	0.00028
8437	1	0.00028
8438	1	0.00028
8439	1	0.00028
8440	1	0.00028
8441	1	0.00028
8442	1	0.00028
8443	1	0.00028
8444	1	0.00028
8445	1	0.00028
8446	1	0.00028
8447	1	0.00028
8448	1	0.00028
8449	1	0.00028
8450	1	0.00028
8451	1	0.00028
8452	1	0.00028
8453	1	0.00028
8454	1	0.00028
8455	1	0.00028
8456	1	0.00028
8457	1	0.00028
8458	1	0.00028
8459	1	0.00028
8460	1	0.00028
8461	1	0.00028
8462	1	0.00028
8463	1	0.00028
8464	1	0.00028
8465	1	0.00028
8466	1	0.00028
8467	1	0.00028
8468	1	0.00028
8469	1	0.00028
8470	1	0.00028
8471	1	0.00028
8472	1	0.00028
8473	1	0.00028
8474	1	0.00028
8475	1	0.00028
8476	1	0.00028
8477	1	0.00028
8478	1	0.00028
8479	1	0.00028
